Population,Median Age,Household Income,Per Capita Income,Masters holders,Median gross rent,Poverty Rate,Unemployment rate,pop_arc/eng,house_age,Population Density
1224.0,44.7,40772.0,22757.0,37.0,610.0,20.91503267973856,3.513071895424837,6,45,41.24962086745526
9970.0,32.6,34007.0,12554.0,129.0,796.0,30.07021063189569,6.720160481444332,0,33,47.89676973039451
46487.0,34.6,61888.0,23830.0,1536.0,1446.0,14.677221588831284,4.007572009378966,392,33,4627.413896078041
38725.0,38.7,70208.0,34175.0,3010.0,1230.0,16.50613298902518,4.539703034215624,387,79,10182.75046016303
30205.0,37.7,88442.0,40720.0,2094.0,1195.0,6.806820062903492,2.757821552723059,320,38,13.77021767019132
15718.0,38.1,85890.0,27905.0,369.0,1458.0,6.336684056495737,3.715485430716377,344,33,98.57141065358904
6646.0,40.7,30200.0,19073.0,112.0,422.0,29.521516701775504,4.814926271441468,0,39,29.021960794588622
1304.0,42.3,35441.0,21084.0,54.0,613.0,16.104294478527606,2.3773006134969323,3,69,388.21077701696936
2005.0,39.1,53785.0,25429.0,47.0,697.0,10.274314214463839,1.9950124688279305,0,39,84.44594196184138
1244.0,38.0,43333.0,19504.0,18.0,556.0,20.418006430868168,3.617363344051447,0,40,49.02656262315757
20799.0,42.7,66240.0,30710.0,1144.0,977.0,9.231213039088418,4.793499687484975,504,39,243.63359493967434
11437.0,47.6,46658.0,28057.0,413.0,709.0,11.952435079129145,3.2788318615021423,81,51,629.8254309157994
14353.0,47.3,137683.0,81785.0,1701.0,2189.0,3.8598202466383333,2.5499895492231595,127,55,2520.2809482001753
6100.0,35.8,49537.0,23367.0,66.0,767.0,14.245901639344266,6.918032786885246,14,33,47.0969734403953
2216.0,26.4,15833.0,5964.0,17.0,525.0,58.30324909747293,14.891696750902526,0,34,3.4811841681525055
1438.0,45.0,29167.0,14574.0,27.0,628.0,24.965229485396385,3.0598052851182205,4,52,19.781822183704072
6119.0,43.8,44115.0,21042.0,246.0,538.0,13.090374244157546,4.249060303971239,15,38,41.07455713451432
2427.0,47.1,43333.0,23819.0,64.0,554.0,11.907704985578905,2.8430160692212607,13,58,18.024909578379017
6367.0,71.8,53227.0,39084.0,1034.0,1004.0,3.769436155175122,0.5497094392963721,0,27,130.50072762302977
42583.0,33.4,51913.0,20032.0,824.0,1301.0,19.418547307611014,3.5295775309395765,238,53,9365.075874202772
864.0,48.7,45769.0,30902.0,3.0,483.0,24.421296296296298,3.587962962962963,0,66,12.194089253958845
27721.0,36.0,44113.0,22143.0,1183.0,734.0,26.330218967569714,3.7588831571732615,206,32,89.75583537586328
23456.0,44.2,74507.0,37844.0,2756.0,1612.0,7.098396998635742,3.014154160982265,243,49,3425.7338980575432
2944.0,34.9,54231.0,21443.0,81.0,876.0,14.53804347826087,3.974184782608696,15,43,46.95524578136464
49717.0,43.4,50715.0,27643.0,2609.0,759.0,8.880262284530444,3.4716495363758875,492,54,2903.6911575750496
36696.0,36.4,81162.0,43451.0,4602.0,1331.0,5.733594942228036,3.1338565511227383,582,34,2418.5065577011796
2027.0,45.6,35556.0,21173.0,44.0,701.0,20.42427232363098,5.229403058707449,0,36,25.26517842675342
8358.0,40.3,40764.0,22612.0,277.0,558.0,22.038765254845657,5.276381909547738,26,50,102.15231181021522
18490.0,38.3,41269.0,18907.0,390.0,695.0,25.75987020010817,4.5213628988642505,33,48,158.25737150682588
2980.0,37.6,51198.0,23643.0,77.0,769.0,12.181208053691275,3.25503355704698,23,64,42.35661999857864
779.0,43.2,35500.0,23865.0,44.0,640.0,13.86392811296534,6.290115532734275,0,44,1.7911216468202418
2033.0,39.2,39500.0,20343.0,29.0,539.0,19.183472700442696,3.6399409739301527,7,47,27.521321240016242
31725.0,34.7,45604.0,22691.0,691.0,792.0,21.721040189125294,4.2521670606776985,180,39,196.4749088071542
24546.0,36.3,71556.0,32528.0,1799.0,1176.0,7.4187240283549265,2.8110486433634807,607,15,853.5067283285232
2943.0,53.3,39893.0,24870.0,75.0,521.0,12.402310567448184,3.126061841658172,16,39,17.11563961197572
8994.0,33.8,68636.0,27816.0,533.0,983.0,9.161663331109633,1.945741605514788,138,25,173.65616311399444
987.0,60.2,56094.0,37275.0,135.0,1146.0,9.21985815602837,2.026342451874367,8,24,49.21220582369366
3069.0,56.4,58682.0,53331.0,560.0,1028.0,6.810035842293908,2.280873248615184,15,79,8249.999999999998
6785.0,40.9,60912.0,29323.0,151.0,695.0,3.714075165806927,1.6801768607221812,21,45,66.27335684075835
2069.0,45.7,34450.0,23873.0,25.0,721.0,18.0280328661189,5.703238279362012,0,38,50.565779504851285
440.0,28.6,45417.0,15106.0,5.0,645.0,19.772727272727273,5.454545454545454,0,79,1040.1891252955083
2054.0,34.9,71071.0,29773.0,44.0,562.0,8.179162609542356,1.3631937682570594,12,44,40.39331366764995
36844.0,43.5,81924.0,41890.0,2264.0,1220.0,5.547714688958854,3.1022690261643686,716,43,3951.099195710456
19920.0,43.8,81988.0,43921.0,2030.0,1304.0,7.13855421686747,3.4437751004016066,258,41,1479.610785114759
3652.0,47.5,49342.0,26391.0,136.0,853.0,17.086527929901425,5.339539978094195,39,46,151.70522992564284
68143.0,37.0,48170.0,20454.0,2455.0,1211.0,16.123446282083265,3.4530325932230754,477,32,11698.369098712446
32376.0,41.4,39388.0,21802.0,1018.0,700.0,23.140597973807765,3.91339263652088,239,44,182.63253494590296
19678.0,46.0,87775.0,45759.0,1906.0,1024.0,3.780872039841448,3.110072161805061,104,40,323.25787692610965
635.0,40.0,49141.0,21855.0,2.0,688.0,6.9291338582677175,3.1496062992125986,0,44,62.567740664104846
44901.0,29.5,33443.0,16829.0,1035.0,822.0,30.377942584797665,4.80835616133271,113,41,1899.9280666864126
5595.0,35.3,19771.0,13600.0,132.0,488.0,37.37265415549598,5.594280607685434,5,62,863.2927017435582
14314.0,35.6,49057.0,24277.0,232.0,675.0,19.93153555959201,1.7185971775883748,129,54,321.55453218016396
1677.0,47.6,30893.0,23748.0,135.0,623.0,26.17769827072153,2.6833631484794283,0,36,20.148500576701267
7602.0,38.8,74020.0,27467.0,525.0,853.0,5.1170744540910285,1.9994738226782425,111,59,602.615933412604
390.0,59.8,36250.0,28544.0,14.0,525.0,14.102564102564099,0.7692307692307693,0,67,1.136426550420915
1335.0,45.6,62589.0,23152.0,64.0,1083.0,8.014981273408237,1.5730337078651686,0,36,14.659214441796879
44617.0,41.5,62509.0,29287.0,3430.0,1440.0,13.792948875988973,4.8299975345720245,215,64,17868.241890268324
18722.0,41.6,76530.0,30328.0,649.0,1045.0,13.96218352740092,3.9258626215147965,143,30,152.36374585968082
2925.0,35.0,80288.0,30892.0,102.0,761.0,4.9572649572649565,2.7350427350427347,23,27,3.7238660986869085
801.0,39.8,62610.0,32236.0,5.0,725.0,3.745318352059925,1.1235955056179776,0,79,16.290752303280524
938.0,25.9,45027.0,17327.0,7.0,725.0,44.456289978678036,0.0,5,24,14.122464957316431
3411.0,46.4,48456.0,24750.0,54.0,544.0,10.90589270008795,2.9023746701846966,33,45,28.273032450578143
350.0,49.5,34554.0,19063.0,1.0,517.0,10.0,3.4285714285714284,1,79,49.822064056939496
1604.0,55.6,49816.0,26879.0,133.0,839.0,19.326683291770575,2.4937655860349133,0,37,6.796984579659049
5346.0,44.8,57352.0,28084.0,258.0,963.0,9.614665170220725,3.3670033670033668,34,27,30.754185123396418
4047.0,38.6,44608.0,20094.0,61.0,767.0,18.85347170743761,3.5581912527798365,17,67,68.72251184431727
2556.0,45.9,49178.0,28158.0,46.0,469.0,10.015649452269171,1.0954616588419406,19,64,21.81315445863949
4191.0,52.9,79189.0,39108.0,382.0,1929.0,3.364352183249821,1.64638511095204,19,23,309.4816127603013
6659.0,44.4,45191.0,24470.0,255.0,704.0,14.701907193272262,1.7119687640786905,33,42,70.96045438560971
5078.0,43.3,81496.0,31856.0,183.0,940.0,4.982276486805829,4.2142575817250885,35,39,127.10888610763453
4562.0,45.4,40895.0,24217.0,267.0,692.0,17.032003507233668,6.9487067075843925,50,51,42.20986500615291
36128.0,35.8,66279.0,44914.0,3700.0,890.0,6.4465234720992015,2.4800708591674048,330,61,2999.4188459941884
24535.0,34.0,80794.0,30750.0,1741.0,1349.0,5.543101691461178,1.915630731607907,585,18,415.7840329441272
6517.0,44.7,61660.0,37807.0,578.0,1195.0,13.810035292312412,3.575264692343102,52,31,1266.9129082426127
4638.0,46.9,40563.0,25982.0,61.0,562.0,16.45105648986632,4.247520482966796,40,31,103.4805890227577
10961.0,51.5,48713.0,33211.0,819.0,1011.0,10.01733418483715,2.4815254082656693,71,34,851.40593444151
365.0,49.2,60179.0,28722.0,10.0,508.0,12.602739726027398,0.0,0,65,1.0637646777667353
34585.0,38.5,70491.0,34483.0,2963.0,959.0,12.04279311840393,2.344947231458725,613,36,2951.442225635774
3613.0,49.1,38523.0,25485.0,113.0,853.0,12.095211735399944,3.4043730971491835,25,42,268.7444213031836
21231.0,45.8,158418.0,111440.0,2886.0,1738.0,2.9626489567142387,1.295275775987942,112,37,4497.140436348232
7207.0,45.8,66994.0,45205.0,498.0,1192.0,3.8157347023726933,3.1913417510753432,105,22,1892.5945378151262
6387.0,44.1,42845.0,23236.0,80.0,692.0,15.140128385783624,1.9884139658681697,31,37,91.36424106312673
1359.0,43.6,51597.0,25283.0,79.0,565.0,11.037527593818984,1.177336276674025,0,58,67.42074713499032
359.0,52.8,38125.0,28674.0,23.0,484.0,8.07799442896936,2.785515320334261,0,52,0.2422835392293494
40577.0,31.0,42314.0,26362.0,2604.0,854.0,26.226680138995,3.0189516228405253,142,23,105.3652481901181
2971.0,40.1,31940.0,17667.0,72.0,518.0,33.32211376640862,3.837091888253113,0,38,24.148974217251357
59492.0,31.7,48481.0,23687.0,1715.0,926.0,21.930679755261213,4.970416190412156,413,42,5585.0544498685695
2684.0,36.2,50577.0,22972.0,59.0,927.0,11.885245901639344,3.8002980625931446,20,32,51.36252296387018
4249.0,47.2,63211.0,31314.0,149.0,540.0,8.731466227347612,2.7771240291833372,88,56,80.35325932789955
1843.0,36.5,65682.0,25156.0,34.0,818.0,6.782419967444384,3.4725990233315245,21,27,46.30071599045346
2177.0,32.4,60286.0,21706.0,9.0,927.0,9.186954524575103,0.0,17,44,97.16147460501652
818.0,57.4,46515.0,28988.0,90.0,817.0,7.579462102689487,0.7334963325183375,5,69,9.210778186895473
1058.0,34.9,49464.0,20449.0,2.0,673.0,12.665406427221171,4.631379962192816,3,62,3686.4111498257844
1188.0,49.5,64583.0,32344.0,11.0,958.0,7.912457912457912,2.272727272727273,5,42,11.967723412614465
19307.0,31.6,43423.0,29506.0,748.0,764.0,14.44553788781271,3.045527528875537,50,37,272.8017746880873
28304.0,37.2,31267.0,18867.0,756.0,639.0,31.05214810627473,5.299604296212548,231,44,251.6045300193788
3361.0,43.5,40583.0,20241.0,56.0,545.0,27.878607557274623,3.8381434096994944,16,44,34.70565761077207
7367.0,43.0,20180.0,14663.0,116.0,742.0,31.64110221256957,7.954391204017918,32,45,18556.675062972292
4832.0,44.3,62500.0,31000.0,213.0,791.0,4.987582781456954,2.0281456953642385,49,40,49.09571225360699
7499.0,43.3,95590.0,44068.0,948.0,1767.0,5.1873583144419255,2.2936391518869184,66,54,2103.5063113604488
37943.0,35.4,41501.0,19683.0,778.0,875.0,21.379437577418766,6.322641857523128,107,47,6942.909423604758
13201.0,34.5,99148.0,36607.0,1292.0,932.0,3.6663889099310665,2.098325884402697,74,44,254.5654395742137
553.0,58.5,26319.0,20758.0,6.0,266.0,18.80650994575045,3.6166365280289328,0,45,3.1193416102120373
1171.0,35.8,33438.0,15980.0,20.0,609.0,11.357813834329633,2.4765157984628523,9,34,1040.888888888889
2263.0,40.6,60889.0,25372.0,69.0,632.0,8.440123729562528,4.684047724259832,34,68,57.86835779675753
450.0,46.8,68250.0,40807.0,8.0,675.0,1.7777777777777777,0.4444444444444444,18,64,4.708689100954294
12029.0,43.9,55494.0,24830.0,491.0,922.0,12.586249896084466,4.2397539280073175,70,47,212.38016207913273
781.0,50.9,27500.0,13592.0,12.0,430.0,39.69270166453265,3.201024327784891,1,39,5.433761679804635
46593.0,42.6,62096.0,34937.0,5475.0,1024.0,14.759727856115726,3.8353400725430857,282,47,306.7124829670004
1050.0,43.5,44881.0,21335.0,13.0,458.0,19.33333333333333,2.6666666666666665,0,50,11.946479770627585
5922.0,43.3,39568.0,26559.0,284.0,599.0,18.08510638297872,3.309692671394799,18,49,116.20651086124681
36302.0,36.2,84223.0,56806.0,5256.0,1666.0,14.822874772739794,5.211834058729546,385,79,25528.832630098455
134.0,40.0,38750.0,20523.0,2.0,538.0,14.17910447761194,0.746268656716418,0,45,12.642702141711482
600.0,51.9,50703.0,30139.0,30.0,690.0,17.166666666666668,2.833333333333333,0,59,5.458713926998799
3659.0,41.1,50396.0,22771.0,58.0,554.0,21.39928942333971,1.3664935774801859,0,49,1.4580506591911186
548.0,52.0,24395.0,23699.0,8.0,325.0,20.620437956204373,1.094890510948905,8,41,8.82064158900317
1768.0,49.6,41845.0,28333.0,23.0,522.0,12.386877828054304,2.0361990950226243,10,66,6.330972348547243
416.0,41.8,40179.0,18583.0,8.0,625.0,10.096153846153848,3.6057692307692313,3,79,405.8536585365854
1611.0,48.3,51026.0,27698.0,66.0,616.0,6.828057107386718,0.6207324643078833,3,63,4.208244083381223
3440.0,39.9,39768.0,18679.0,96.0,576.0,15.290697674418604,4.215116279069767,13,48,38.97575345569907
2935.0,25.3,56290.0,20858.0,36.0,1083.0,8.620102214650768,1.3287904599659284,26,42,270.8064218490497
3426.0,38.6,62813.0,27926.0,77.0,874.0,7.151196730881495,3.561004086398132,68,32,129.64014076512657
10214.0,38.3,48636.0,18415.0,220.0,618.0,12.737419228509884,2.7804973565694144,47,33,119.81934424306411
394.0,58.0,42566.0,28453.0,2.0,622.0,5.83756345177665,0.2538071065989848,0,45,10.747115463298874
3979.0,55.1,49495.0,28600.0,268.0,1039.0,8.796179944709726,0.8544860517718019,50,24,1049.868073878628
31422.0,38.4,39983.0,24340.0,1260.0,658.0,21.068041499586275,5.123798612437146,146,42,500.262692840426
20501.0,34.7,52435.0,29853.0,1411.0,811.0,12.11160431198478,2.6925515828496165,210,62,4067.65873015873
2161.0,42.2,64013.0,32769.0,40.0,674.0,5.969458583988893,2.1749190189726977,17,48,26.925664731241746
19991.0,37.9,77487.0,29886.0,1717.0,1554.0,10.619778900505226,3.1514181381621738,62,68,14775.314116777528
12510.0,42.9,147630.0,66968.0,2114.0,1174.0,2.5019984012789767,2.4540367705835333,145,47,868.6293570337454
2338.0,42.7,56133.0,31425.0,52.0,540.0,4.405474764756202,1.7108639863130883,7,54,13.535027237939758
53116.0,31.9,49084.0,36765.0,4282.0,912.0,11.79117403418932,3.426462836056932,503,30,9488.388710253663
4841.0,42.3,70734.0,29656.0,274.0,637.0,7.519107622392068,2.396199132410659,110,46,152.67440393591522
2566.0,32.6,62014.0,24205.0,46.0,727.0,9.89867498051442,2.1434138737334374,23,40,53.46278856571381
13671.0,37.4,83447.0,56036.0,1850.0,1382.0,10.33574720210665,4.337649038109868,135,77,16919.554455445545
3572.0,40.3,40313.0,18825.0,129.0,706.0,29.703247480403128,4.675251959686451,32,52,59.74842767295598
21029.0,34.7,102539.0,61379.0,3420.0,2048.0,11.355746825811973,3.680631508868705,257,79,8078.755282366499
1667.0,31.5,68348.0,23448.0,48.0,581.0,1.859628074385123,3.719256148770246,18,23,12.58255651583198
23527.0,45.8,92165.0,54709.0,1902.0,1273.0,7.000467547923662,3.7021294682704977,152,60,3667.498051441933
1043.0,46.1,30972.0,18336.0,0.0,469.0,7.6701821668264625,3.068072866730585,0,40,8.162275107017365
6983.0,38.8,68873.0,28758.0,645.0,640.0,4.510955176858084,2.20535586424173,10,60,108.11271094596687
2966.0,48.6,74632.0,36991.0,168.0,677.0,3.4389750505731627,2.22521915037087,22,35,69.01365846848314
37936.0,38.5,48328.0,21654.0,1564.0,1169.0,19.88612399831295,6.1419232391396035,222,43,3970.2773417059134
909.0,46.5,52277.0,26805.0,4.0,623.0,7.260726072607262,3.41034103410341,2,79,11.021388040157136
1482.0,41.0,35795.0,16659.0,34.0,630.0,21.86234817813765,4.048582995951417,18,33,39.42747685431521
1792.0,41.8,43438.0,23610.0,40.0,475.0,22.823660714285715,1.7299107142857142,0,46,11.165735150257646
234.0,40.5,33500.0,14846.0,0.0,650.0,30.34188034188034,1.7094017094017089,0,32,273.6842105263158
580.0,47.9,69583.0,38661.0,43.0,1625.0,5.0,1.206896551724138,0,35,22.14247537604031
13242.0,39.9,65562.0,29789.0,769.0,1295.0,7.816039873130947,5.2031415194079464,104,41,413.4636400537047
40279.0,34.5,41221.0,18292.0,777.0,830.0,19.824226023486183,4.260284515504357,72,53,388.6133837604199
63222.0,40.4,73227.0,34456.0,3477.0,1371.0,6.2272626617316735,4.182088513492138,521,44,2739.610867963773
4060.0,39.9,41563.0,23865.0,88.0,607.0,22.41379310344828,3.1280788177339898,0,61,19.420633705801315
834.0,46.9,34423.0,17884.0,7.0,625.0,17.62589928057554,4.796163069544366,3,76,39.644435993725345
32920.0,35.1,60362.0,40609.0,3678.0,1153.0,12.323815309842045,4.228432563791008,820,57,9492.502883506344
29256.0,32.0,75550.0,36000.0,2962.0,1321.0,11.146431501230516,3.2984686901832103,440,74,8361.246070305802
1829.0,40.5,14598.0,8072.0,0.0,500.0,60.306178239475116,10.770913067249863,0,34,4.086128164571101
1158.0,48.0,63750.0,31180.0,31.0,883.0,10.967184801381693,1.1226252158894643,20,35,153.5198197003845
10384.0,41.3,78284.0,36683.0,733.0,1093.0,4.352850539291217,2.657935285053929,310,38,1409.9117447386286
18024.0,39.4,66813.0,26977.0,648.0,1209.0,6.951841988459831,1.9196626719928984,60,34,212.29181880285506
34882.0,35.6,81226.0,35433.0,3048.0,1409.0,11.146149876727252,3.529040766011123,184,45,4629.9442527209985
26696.0,34.1,37071.0,17137.0,338.0,638.0,22.272999700329642,3.2177105184297274,89,68,144.99160877900945
397.0,41.6,34605.0,25911.0,9.0,575.0,24.181360201511325,1.0075566750629723,14,71,20.1226620710629
1413.0,62.0,35139.0,24015.0,67.0,438.0,24.34536447275301,3.113941967445152,0,40,21.216853358959728
30903.0,35.4,78895.0,31239.0,1758.0,1245.0,8.957059185192376,2.3201630909620423,351,23,2992.157242447715
807.0,34.8,59250.0,24489.0,21.0,736.0,8.426270136307311,1.7348203221809169,1,48,15.236476918719909
2444.0,38.0,35781.0,23527.0,16.0,389.0,22.340425531914892,4.173486088379706,93,34,30.949245263904366
3628.0,39.5,94423.0,49677.0,323.0,1571.0,2.1223814773980156,1.1300992282249174,25,40,2302.030456852792
8804.0,40.8,108114.0,45064.0,593.0,1224.0,6.712857791912768,6.531122217174013,53,58,3587.61206193969
1095.0,51.5,47589.0,28521.0,18.0,491.0,8.310502283105023,0.182648401826484,12,74,4.750954529677196
7266.0,34.2,53333.0,33132.0,544.0,980.0,10.308285163776493,2.0781723093861824,18,23,422.1963974433469
16125.0,43.4,39527.0,21163.0,320.0,587.0,15.968992248062015,3.2744186046511627,0,59,262.74196702079126
19758.0,45.1,38177.0,20867.0,466.0,953.0,19.733778722542766,3.603603603603603,54,42,2406.8705079790475
1400.0,31.5,40486.0,16399.0,27.0,495.0,32.0,11.928571428571427,0,43,2.285553830506593
2580.0,58.2,34107.0,25029.0,294.0,1022.0,12.55813953488372,4.3023255813953485,0,29,9.947678296710711
6593.0,43.3,36694.0,20012.0,175.0,588.0,21.962687699074774,4.0649173365690885,2,34,54.14439051631395
12280.0,47.4,78929.0,48584.0,1716.0,961.0,6.091205211726384,1.4332247557003257,120,58,820.1429239297402
6333.0,43.1,60344.0,27835.0,167.0,804.0,9.979472603821254,5.5581872730143695,25,61,307.08432332832274
44451.0,39.7,43253.0,23975.0,2275.0,1137.0,16.980495376931902,5.286720208769206,278,48,8830.15494636472
1597.0,51.4,40369.0,20192.0,0.0,746.0,26.174076393237318,1.941139636819036,0,31,8.661037263611169
834.0,41.4,59018.0,25655.0,30.0,800.0,10.191846522781775,1.4388489208633093,4,68,34.794943468647
2276.0,41.9,60214.0,30358.0,69.0,596.0,7.469244288224956,1.4499121265377857,0,40,18.213974183532198
725.0,40.4,47083.0,17106.0,2.0,1019.0,13.93103448275862,5.241379310344827,0,49,1643.9909297052154
22763.0,29.5,36125.0,21365.0,1600.0,812.0,30.408997056626983,4.265694328515574,188,36,443.8356698578587
343.0,46.6,46250.0,26430.0,5.0,534.0,6.122448979591836,0.8746355685131195,1,76,5.432286469964048
43111.0,37.4,63861.0,27152.0,1729.0,1161.0,10.630697501797686,5.3141889540952425,288,63,3972.6317729450793
19876.0,32.0,75698.0,27284.0,759.0,1309.0,5.881465083517813,1.5093580197222782,119,16,835.9338856878495
26006.0,34.2,62752.0,32566.0,1993.0,1391.0,12.677843574559715,4.31438898715681,326,79,18628.93982808023
1453.0,42.5,50714.0,25458.0,10.0,846.0,3.785271851342051,4.679972470750172,0,30,40.75622002187877
6830.0,40.7,41845.0,20657.0,124.0,620.0,18.21376281112737,3.528550512445096,22,27,111.0334400858355
19585.0,36.1,51616.0,24469.0,414.0,1084.0,16.13479703854991,2.9001787081950474,104,62,5792.664892043775
969.0,48.1,42448.0,27197.0,29.0,742.0,11.867905056759545,2.9927760577915383,0,33,43.828305215070785
1675.0,44.0,53068.0,22555.0,27.0,648.0,12.955223880597018,6.925373134328357,6,30,194.090382387022
31698.0,41.7,48363.0,24185.0,1388.0,815.0,12.931415231244873,2.6121521862578083,96,45,426.37504539768366
13900.0,33.4,37530.0,20198.0,124.0,530.0,21.532374100719426,3.8920863309352516,90,40,127.60605532043809
1130.0,51.9,30139.0,20348.0,38.0,544.0,23.00884955752212,2.3893805309734515,4,27,0.9299493054183949
18615.0,42.5,63489.0,27907.0,1121.0,734.0,7.6497448294386245,2.9277464410421703,98,42,345.37459645997995
4244.0,36.0,52464.0,27523.0,27.0,777.0,5.8906691800188495,0.8953817153628653,48,32,67.64316794440636
2015.0,49.1,36607.0,28866.0,25.0,653.0,14.739454094292805,1.935483870967742,0,45,19.164376135358513
3934.0,33.0,84543.0,32828.0,242.0,1461.0,0.9150991357397052,0.6354855109303508,59,14,297.6920166477488
3405.0,44.8,38197.0,19155.0,91.0,540.0,16.59324522760646,3.55359765051395,26,48,22.443397159147086
1338.0,29.8,45000.0,15979.0,5.0,563.0,17.26457399103139,2.1674140508221225,0,63,34.507659772012175
627.0,48.5,67321.0,43188.0,55.0,1111.0,8.133971291866029,3.827751196172249,2,48,12.53899688024958
12896.0,36.1,94893.0,34920.0,909.0,1627.0,1.2406947890818858,2.357320099255583,363,17,1171.1924439197167
462.0,47.1,37386.0,17423.0,17.0,388.0,16.017316017316016,6.0606060606060606,10,26,10.966317738374991
3057.0,49.1,11755.0,12057.0,36.0,462.0,48.904154399738296,2.8132155708210664,0,60,4784.037558685446
27909.0,44.6,165688.0,101261.0,5013.0,1813.0,4.292522125479236,2.239420975312623,95,55,1386.9204392983154
5547.0,46.0,44511.0,22405.0,150.0,728.0,17.631151974040023,5.642689742202992,19,79,347.92698990152417
825.0,45.3,33900.0,21875.0,34.0,620.0,15.87878787878788,3.3939393939393936,15,43,31.73076923076923
15355.0,42.1,104777.0,45549.0,1961.0,1823.0,3.412569195701726,2.644089873005536,355,22,160.99606815203146
1656.0,46.9,41875.0,28623.0,60.0,627.0,9.480676328502417,1.6908212560386473,0,49,29.237804339765884
3216.0,41.2,42583.0,22963.0,50.0,644.0,14.987562189054724,4.41542288557214,5,35,31.17578060626036
5613.0,44.4,64238.0,30478.0,277.0,768.0,7.037234990201317,2.316052022091573,75,34,69.64538303099486
2217.0,49.3,54250.0,36828.0,50.0,531.0,11.141181777176364,3.3829499323410013,0,59,20.009025270758123
592.0,43.3,58281.0,22346.0,13.0,829.0,6.418918918918918,1.3513513513513509,2,56,17.420474943354026
1341.0,41.6,46250.0,21637.0,14.0,622.0,22.222222222222214,0.5965697240865027,24,38,10.377168681225141
1977.0,45.7,51146.0,29000.0,35.0,738.0,11.482043500252907,5.412240768841679,0,33,52.20077627861536
2547.0,36.1,25784.0,29127.0,142.0,674.0,35.492736552807216,2.9053788771103264,22,67,5634.95575221239
1708.0,45.5,81588.0,32405.0,72.0,1095.0,27.868852459016395,2.6932084309133493,0,21,40.820228478562214
12265.0,46.6,41758.0,26495.0,523.0,641.0,12.776192417448025,4.0684875662454125,27,51,16.035530499539792
12080.0,38.6,40083.0,25234.0,532.0,1281.0,19.644039735099337,5.587748344370861,115,36,9048.68913857678
9337.0,42.6,47500.0,25198.0,293.0,712.0,17.93938095748099,2.60254899860769,59,36,88.59894671917256
2493.0,31.0,67896.0,24230.0,48.0,538.0,21.13918973124749,2.4869634977938238,101,30,341.8815139879319
21449.0,36.0,42736.0,19905.0,534.0,820.0,17.077719240990255,3.347475406778871,85,55,3620.6954760297094
3508.0,41.7,58000.0,25790.0,168.0,663.0,9.52109464082098,2.4230330672748006,23,53,48.48719401788554
26029.0,37.7,99031.0,40446.0,1158.0,1756.0,5.989473279803296,2.351223635176149,244,32,582.9693834128424
6591.0,39.1,69291.0,31048.0,173.0,665.0,3.808223334850554,2.2454862691549082,45,30,65.08536838259255
14009.0,38.2,78327.0,35160.0,856.0,706.0,8.744378613748305,1.5775572846027557,162,27,136.02423559797649
2867.0,41.5,62667.0,25804.0,58.0,783.0,7.743285664457622,1.8835019183815835,11,59,233.69742419302247
2711.0,44.5,37308.0,18036.0,26.0,669.0,22.464035411287345,7.783105864994467,0,37,28.06795945624152
2298.0,46.3,48681.0,29088.0,107.0,761.0,12.706701479547432,4.003481288076588,29,42,64.43653085831252
2876.0,40.0,54839.0,26394.0,105.0,625.0,7.788595271210013,1.564673157162726,0,61,8.560339079912373
462.0,55.5,39875.0,29289.0,17.0,675.0,10.822510822510825,2.5974025974025974,2,38,5.338695139707412
10702.0,50.5,81740.0,60901.0,1147.0,1816.0,7.998504952345357,2.9059988787142585,77,46,401.1545093335332
3227.0,31.6,50492.0,21837.0,103.0,1068.0,27.734738146885647,2.974899287263713,5,51,1382.604970008569
306.0,49.1,39688.0,19679.0,7.0,768.0,5.882352941176473,0.9803921568627452,0,79,8.864169635873816
1374.0,49.8,35872.0,24019.0,66.0,549.0,11.572052401746724,2.6200873362445414,14,61,12.185820458697695
6078.0,39.4,26250.0,15962.0,278.0,570.0,27.871010200723923,4.639684106614019,0,55,3074.3550834597872
1547.0,49.2,53113.0,31140.0,61.0,932.0,4.201680672268908,1.4221073044602457,14,41,47.07135250266241
2504.0,26.7,31886.0,14247.0,64.0,493.0,36.5814696485623,6.629392971246007,4,46,3.2076121863643174
9380.0,46.9,48740.0,29097.0,403.0,615.0,10.09594882729211,0.3837953091684435,58,40,15.729281953248146
19087.0,38.4,57820.0,27799.0,1210.0,753.0,9.812961701681774,3.1749358201917537,182,58,3075.076526502335
1619.0,52.3,40903.0,15470.0,81.0,663.0,28.47436689314392,2.7794935145151327,3,36,1.9573777666549395
2852.0,49.4,32220.0,20751.0,31.0,432.0,17.3562412342216,2.8401122019635343,9,36,16.574553527323022
682.0,25.8,34250.0,10146.0,0.0,531.0,36.65689149560117,9.384164222873899,0,39,34.11535190835876
14665.0,38.6,41055.0,23378.0,341.0,591.0,20.872826457551998,3.675417661097852,17,30,96.89653577540354
493.0,47.5,39732.0,20349.0,3.0,331.0,24.74645030425964,3.8539553752535496,0,63,84.5916266300618
324.0,44.8,42813.0,23060.0,8.0,825.0,17.592592592592585,4.320987654320987,2,47,11.218059691157121
152.0,40.0,47750.0,23588.0,16.0,663.0,25.657894736842106,1.973684210526316,0,56,0.9022859890419743
20854.0,32.0,69281.0,27074.0,798.0,1181.0,9.739138774335858,1.9180972475304496,127,22,66.49808834736912
