Zipcode,Population,Median Age,Household Income,median_home_value,Per Capita Income,Masters holders,Bachelor holders,Median gross rent,Poverty Count,Poverty Rate,Unemployment,Unemployment rate,pop_arc/eng,pop_stem,pop_tech,pop_biz,commute time car,house_age
49765,3837.0,51.0,35967.0,86600.0,22783.0,68.0,172.0,584.0,701.0,18.269481365650247,227.0,5.916080271045088,17,27,3,16,,45
49766,2212.0,47.4,37965.0,84700.0,21303.0,57.0,218.0,496.0,352.0,15.913200723327305,40.0,1.8083182640144666,29,54,25,23,,47
49768,357.0,56.5,33798.0,115900.0,20715.0,20.0,21.0,913.0,26.0,7.282913165266106,13.0,3.641456582633053,0,3,3,0,,36
49769,1657.0,40.5,39167.0,92200.0,20122.0,46.0,122.0,796.0,230.0,13.88050694025347,85.0,5.1297525648762825,3,25,12,2,,42
49770,17148.0,42.0,51687.0,173800.0,31048.0,1127.0,2721.0,773.0,1709.0,9.96617681362258,548.0,3.1957079542803823,155,359,161,405,101560.0,38
49774,2012.0,50.0,47778.0,116700.0,25213.0,70.0,191.0,559.0,173.0,8.59840954274354,108.0,5.36779324055666,5,23,14,12,,43
49775,76.0,64.0,38125.0,115600.0,23554.0,8.0,4.0,-666666666.0,17.0,22.36842105263158,4.0,5.2631578947368425,0,0,0,0,,37
49776,1772.0,52.4,38906.0,89500.0,21397.0,24.0,84.0,569.0,220.0,12.415349887133182,50.0,2.8216704288939054,7,8,1,22,14740.0,49
49777,1744.0,60.5,56438.0,166000.0,33081.0,139.0,281.0,1125.0,64.0,3.669724770642202,54.0,3.096330275229358,23,45,14,24,,42
49779,4553.0,51.4,40201.0,81400.0,22509.0,166.0,390.0,550.0,644.0,14.144520096639578,286.0,6.281572589501428,18,29,3,31,20270.0,57
49780,1781.0,43.5,43750.0,101600.0,20524.0,126.0,122.0,905.0,119.0,6.681639528354856,79.0,4.4357102751263335,2,11,5,0,,41
49781,4014.0,45.6,41222.0,117500.0,26573.0,147.0,357.0,587.0,586.0,14.598903836571997,240.0,5.9790732436472345,8,55,20,58,,46
49782,584.0,59.1,47500.0,177800.0,28639.0,51.0,96.0,663.0,62.0,10.616438356164384,35.0,5.993150684931507,7,12,4,4,,34
49783,19672.0,37.2,40768.0,104900.0,23042.0,595.0,2114.0,621.0,3899.0,19.820048800325335,852.0,4.331028873525823,42,192,114,183,89725.0,50
49788,6298.0,35.5,38917.0,83600.0,9624.0,88.0,273.0,635.0,841.0,13.353445538266117,164.0,2.604001270244522,0,0,0,13,,57
49791,331.0,45.1,51786.0,93900.0,21971.0,17.0,31.0,625.0,31.0,9.365558912386707,4.0,1.2084592145015105,0,3,3,0,3135.0,47
49793,281.0,59.4,27083.0,125000.0,17586.0,3.0,31.0,429.0,50.0,17.793594306049823,23.0,8.185053380782918,0,0,0,0,,44
49795,2119.0,48.3,37077.0,84900.0,22626.0,34.0,134.0,660.0,460.0,21.708352996696554,82.0,3.869749882019821,7,7,0,16,,39
49796,335.0,55.3,61375.0,291700.0,43964.0,49.0,57.0,723.0,14.0,4.17910447761194,0.0,0.0,0,5,5,0,,47
49799,2309.0,46.4,40472.0,92800.0,19316.0,41.0,142.0,748.0,447.0,19.359029883066263,136.0,5.8899956691208315,8,17,3,21,22060.0,36
49801,11583.0,45.3,44866.0,96500.0,26915.0,437.0,1510.0,633.0,1699.0,14.668048001381335,239.0,2.0633687300353967,93,165,61,134,,54
49802,6104.0,46.0,38570.0,80800.0,22575.0,205.0,626.0,667.0,1044.0,17.10353866317169,179.0,2.9325032765399737,54,95,34,31,,60
49805,178.0,62.5,64375.0,132700.0,37718.0,5.0,50.0,-666666666.0,5.0,2.808988764044944,0.0,0.0,2,2,0,8,1355.0,79
49806,549.0,59.0,49000.0,165500.0,40144.0,36.0,111.0,-666666666.0,75.0,13.66120218579235,24.0,4.371584699453552,0,7,4,15,,45
49807,3141.0,46.7,49077.0,123800.0,25394.0,108.0,264.0,779.0,353.0,11.238459089461955,96.0,3.0563514804202483,8,12,0,36,,42
49808,217.0,54.1,48542.0,145200.0,34528.0,28.0,25.0,-666666666.0,32.0,14.746543778801843,20.0,9.216589861751151,9,9,0,9,,53
49812,954.0,44.6,40515.0,93600.0,20211.0,16.0,81.0,514.0,164.0,17.19077568134172,23.0,2.410901467505241,6,16,7,0,7530.0,46
49814,1356.0,48.4,50446.0,85500.0,26016.0,29.0,133.0,675.0,149.0,10.988200589970502,37.0,2.728613569321534,4,5,0,18,,58
49815,426.0,56.2,40714.0,61300.0,21129.0,9.0,38.0,486.0,65.0,15.258215962441314,16.0,3.755868544600939,3,3,0,3,3470.0,45
49816,602.0,51.8,44063.0,112500.0,23202.0,16.0,57.0,716.0,59.0,9.800664451827242,6.0,0.9966777408637874,0,0,0,10,,48
49817,578.0,48.5,39659.0,125000.0,20791.0,19.0,50.0,-666666666.0,43.0,7.439446366782007,25.0,4.325259515570934,2,2,0,11,4520.0,42
49818,917.0,52.2,45688.0,139100.0,24811.0,16.0,91.0,-666666666.0,111.0,12.104689203925846,37.0,4.0348964013086155,2,4,0,19,,44
49819,20.0,73.6,29500.0,107100.0,23645.0,0.0,0.0,-666666666.0,1.0,5.0,0.0,0.0,0,0,0,0,,53
49820,190.0,58.9,47679.0,85700.0,27396.0,13.0,11.0,441.0,30.0,15.789473684210526,0.0,0.0,0,0,0,0,,36
49821,1207.0,54.2,45500.0,103400.0,23724.0,25.0,110.0,610.0,167.0,13.835956917978459,26.0,2.1541010770505387,5,7,0,20,,43
49822,290.0,52.1,40962.0,119000.0,24979.0,4.0,23.0,688.0,71.0,24.482758620689655,3.0,1.0344827586206897,2,3,1,2,,39
49825,206.0,48.7,32917.0,117600.0,26666.0,12.0,49.0,-666666666.0,51.0,24.75728155339806,2.0,0.970873786407767,0,0,0,0,,48
49826,191.0,59.5,49583.0,123500.0,24226.0,6.0,33.0,-666666666.0,26.0,13.612565445026178,15.0,7.853403141361256,0,0,0,6,,57
49827,940.0,43.9,41579.0,113200.0,23013.0,15.0,65.0,503.0,171.0,18.19148936170213,9.0,0.9574468085106383,0,2,0,5,,47
49829,17345.0,45.3,34828.0,89900.0,21576.0,532.0,1784.0,546.0,3818.0,22.01210723551456,629.0,3.6264053041222253,56,141,59,121,77450.0,64
49831,810.0,42.6,51500.0,102300.0,28281.0,19.0,85.0,833.0,78.0,9.62962962962963,16.0,1.9753086419753085,10,15,5,16,9910.0,43
49833,289.0,59.8,83528.0,157800.0,41399.0,112.0,16.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,46
49834,281.0,33.2,26528.0,108800.0,16105.0,2.0,16.0,563.0,60.0,21.352313167259787,6.0,2.1352313167259784,2,2,0,3,,41
49835,877.0,54.8,39650.0,111000.0,24025.0,36.0,62.0,1028.0,154.0,17.559863169897376,26.0,2.9646522234891677,6,6,0,5,6780.0,44
49836,883.0,54.3,35078.0,117500.0,20105.0,1.0,48.0,575.0,113.0,12.797281993204983,43.0,4.869762174405436,0,2,2,0,,43
49837,9590.0,46.7,54173.0,109800.0,28297.0,308.0,1209.0,601.0,969.0,10.104275286757039,296.0,3.086548488008342,40,156,86,135,66030.0,46
49838,556.0,50.3,27411.0,110000.0,18861.0,17.0,17.0,875.0,185.0,33.273381294964025,22.0,3.9568345323741005,0,0,0,4,,41
49839,380.0,65.0,31364.0,134000.0,17799.0,18.0,36.0,-666666666.0,79.0,20.789473684210527,8.0,2.1052631578947367,0,0,0,6,,49
49840,692.0,54.1,38125.0,110900.0,24820.0,23.0,40.0,575.0,107.0,15.46242774566474,38.0,5.491329479768786,3,6,3,1,,44
49841,7331.0,39.9,40647.0,105500.0,21595.0,240.0,586.0,615.0,1577.0,21.511389987723366,456.0,6.220160960305551,62,73,8,53,57915.0,51
49847,986.0,47.0,39135.0,80500.0,20409.0,2.0,44.0,447.0,163.0,16.531440162271807,17.0,1.7241379310344827,4,4,0,20,10275.0,50
49848,99.0,60.2,25833.0,106900.0,24002.0,0.0,7.0,-666666666.0,34.0,34.343434343434346,3.0,3.0303030303030303,0,0,0,0,,47
49849,12734.0,44.6,46827.0,89800.0,25160.0,280.0,1727.0,531.0,1842.0,14.465211245484529,312.0,2.450133500863829,48,120,34,134,77850.0,62
49852,119.0,51.9,34167.0,80000.0,21528.0,4.0,9.0,489.0,12.0,10.084033613445378,3.0,2.5210084033613445,0,0,0,2,915.0,77
49853,1273.0,56.4,42850.0,105200.0,24448.0,30.0,136.0,615.0,153.0,12.01885310290652,132.0,10.369206598586016,13,28,0,6,,37
49854,6264.0,50.1,34844.0,98600.0,20727.0,199.0,571.0,602.0,1487.0,23.73882503192848,280.0,4.469987228607918,14,34,20,49,,47
49855,33500.0,33.3,46001.0,171400.0,23912.0,1984.0,4973.0,684.0,5535.0,16.52238805970149,1087.0,3.244776119402985,301,696,183,431,161165.0,47
49858,11808.0,47.5,39937.0,88900.0,27323.0,312.0,1208.0,538.0,1714.0,14.515582655826558,441.0,3.7347560975609757,99,219,73,126,,62
49861,490.0,60.4,45227.0,120200.0,27141.0,36.0,69.0,625.0,55.0,11.224489795918368,12.0,2.4489795918367347,0,4,1,5,,50
49862,5224.0,44.1,41250.0,114900.0,18610.0,163.0,497.0,550.0,496.0,9.494640122511486,130.0,2.4885145482388973,3,17,3,50,18650.0,46
49863,165.0,30.9,24583.0,46800.0,14855.0,0.0,0.0,-666666666.0,38.0,23.03030303030303,6.0,3.6363636363636362,8,8,0,0,,74
49864,88.0,48.5,35417.0,58900.0,16332.0,0.0,4.0,-666666666.0,17.0,19.318181818181817,4.0,4.545454545454546,0,0,0,2,,56
49866,8040.0,38.6,54812.0,131000.0,26027.0,373.0,1045.0,584.0,724.0,9.00497512437811,215.0,2.674129353233831,47,142,66,131,59575.0,59
49868,5279.0,43.2,36368.0,73500.0,17114.0,112.0,370.0,621.0,987.0,18.69672286417882,176.0,3.333964766054177,14,60,20,29,14970.0,45
49870,3292.0,50.1,41728.0,72800.0,25558.0,105.0,518.0,851.0,354.0,10.753341433778857,294.0,8.930741190765492,42,63,0,27,,62
49871,484.0,41.0,37404.0,63000.0,18314.0,2.0,34.0,820.0,77.0,15.909090909090908,16.0,3.3057851239669422,0,0,0,0,,73
49872,181.0,44.1,45000.0,87500.0,20988.0,0.0,9.0,-666666666.0,6.0,3.314917127071823,0.0,0.0,2,2,0,0,,44
49873,117.0,38.6,48438.0,78300.0,18879.0,0.0,4.0,-666666666.0,12.0,10.256410256410257,5.0,4.273504273504273,4,4,0,0,,44
49874,1046.0,51.8,39091.0,98800.0,21079.0,28.0,103.0,469.0,156.0,14.91395793499044,14.0,1.338432122370937,6,12,6,16,,42
49876,1034.0,45.5,59340.0,81000.0,21647.0,66.0,89.0,-666666666.0,50.0,4.835589941972921,12.0,1.1605415860735009,0,10,10,20,6140.0,46
49877,36.0,37.5,33750.0,40000.0,11808.0,0.0,1.0,-666666666.0,6.0,16.666666666666668,0.0,0.0,0,0,0,0,,57
49878,3584.0,50.8,46154.0,118800.0,22435.0,125.0,295.0,713.0,561.0,15.652901785714286,156.0,4.352678571428571,21,25,1,43,29985.0,45
49879,830.0,52.6,32891.0,90000.0,20069.0,20.0,91.0,607.0,127.0,15.301204819277109,25.0,3.0120481927710845,5,8,0,9,8090.0,51
49880,1073.0,48.8,51700.0,90400.0,28356.0,37.0,82.0,753.0,55.0,5.125815470643057,43.0,4.007455731593662,3,3,0,16,,48
49881,345.0,50.3,48000.0,92300.0,22511.0,5.0,16.0,825.0,73.0,21.159420289855074,5.0,1.4492753623188406,0,0,0,4,,54
49883,134.0,57.3,33750.0,74000.0,17153.0,3.0,3.0,-666666666.0,47.0,35.07462686567164,1.0,0.746268656716418,0,0,0,0,,45
49884,376.0,50.2,35000.0,61000.0,16935.0,5.0,10.0,-666666666.0,76.0,20.21276595744681,11.0,2.925531914893617,0,5,5,3,,32
49885,2302.0,46.1,52500.0,150700.0,23881.0,72.0,263.0,596.0,269.0,11.685490877497829,105.0,4.561251086012163,21,58,20,22,,45
49886,635.0,39.5,34866.0,87300.0,16221.0,5.0,27.0,819.0,163.0,25.669291338582678,5.0,0.7874015748031497,0,17,17,0,,56
49887,2594.0,48.1,41067.0,99100.0,21373.0,55.0,175.0,621.0,352.0,13.569776407093292,103.0,3.9707016191210487,15,23,8,7,22120.0,46
49891,715.0,53.1,43958.0,112500.0,20165.0,21.0,44.0,920.0,102.0,14.265734265734265,56.0,7.8321678321678325,0,4,2,3,,42
49892,1930.0,50.5,55556.0,136700.0,27610.0,109.0,175.0,633.0,237.0,12.279792746113989,52.0,2.694300518134715,39,53,3,25,,45
49893,1728.0,50.2,58646.0,112500.0,30275.0,59.0,96.0,543.0,169.0,9.780092592592593,46.0,2.662037037037037,12,33,21,28,,41
49894,621.0,42.7,56250.0,115600.0,27997.0,13.0,53.0,-666666666.0,24.0,3.864734299516908,9.0,1.4492753623188406,0,0,0,0,,59
49895,616.0,57.5,43542.0,169600.0,26569.0,35.0,66.0,868.0,72.0,11.688311688311689,15.0,2.435064935064935,0,2,0,13,,35
49896,1591.0,37.1,39375.0,112200.0,18240.0,21.0,93.0,488.0,322.0,20.23884349465745,92.0,5.782526712759271,11,14,3,15,,32
49901,341.0,49.9,29659.0,50500.0,21637.0,4.0,31.0,1336.0,109.0,31.964809384164223,13.0,3.812316715542522,0,0,0,0,,79
49902,175.0,46.8,28611.0,38300.0,17165.0,3.0,7.0,-666666666.0,10.0,5.714285714285714,4.0,2.2857142857142856,0,0,0,0,1010.0,79
49903,123.0,52.4,35000.0,61700.0,19783.0,2.0,8.0,281.0,40.0,32.520325203252035,6.0,4.878048780487805,0,0,0,0,,50
49905,1987.0,30.3,57202.0,127700.0,19069.0,73.0,179.0,625.0,223.0,11.222949169602416,77.0,3.875188726723704,12,40,10,52,,59
49908,3725.0,33.4,41731.0,92500.0,9350.0,39.0,134.0,514.0,328.0,8.805369127516778,58.0,1.5570469798657718,17,22,4,12,5645.0,45
49910,295.0,60.6,34063.0,74200.0,25292.0,11.0,26.0,466.0,37.0,12.542372881355933,3.0,1.0169491525423728,2,2,0,5,2160.0,53
49911,2795.0,47.9,36716.0,60200.0,25165.0,81.0,233.0,385.0,373.0,13.34525939177102,78.0,2.7906976744186047,53,53,0,42,,64
49912,908.0,56.9,37250.0,97900.0,21652.0,15.0,66.0,400.0,119.0,13.105726872246697,19.0,2.092511013215859,5,5,0,5,,57
49913,7222.0,42.4,33892.0,68900.0,17426.0,156.0,774.0,530.0,1549.0,21.44835225699252,289.0,4.001661589587372,95,143,39,54,,79
49915,468.0,53.8,23021.0,49900.0,19180.0,15.0,14.0,713.0,59.0,12.606837606837606,13.0,2.7777777777777777,7,7,0,0,2205.0,79
49916,3105.0,36.1,49662.0,136700.0,25483.0,244.0,417.0,650.0,209.0,6.731078904991948,95.0,3.0595813204508855,40,71,22,81,,48
49917,255.0,38.3,33750.0,51800.0,12753.0,6.0,13.0,-666666666.0,74.0,29.019607843137255,12.0,4.705882352941177,0,0,0,0,1000.0,79
49918,104.0,56.0,34375.0,257100.0,28353.0,5.0,23.0,410.0,5.0,4.8076923076923075,7.0,6.730769230769231,0,4,4,0,,48
49919,231.0,51.5,48750.0,76300.0,23429.0,8.0,13.0,-666666666.0,16.0,6.926406926406926,8.0,3.463203463203463,0,0,0,0,,60
49920,4139.0,55.1,39821.0,90800.0,23127.0,179.0,472.0,589.0,511.0,12.34597728920029,113.0,2.7301280502536844,26,52,5,46,,54
49921,286.0,50.1,48155.0,-666666666.0,26714.0,0.0,16.0,980.0,69.0,24.125874125874127,11.0,3.8461538461538463,9,9,0,0,,54
49922,654.0,37.6,34833.0,116400.0,22251.0,23.0,72.0,746.0,103.0,15.749235474006117,4.0,0.6116207951070336,11,11,0,16,,60
49925,462.0,59.7,45000.0,74800.0,23099.0,20.0,65.0,382.0,63.0,13.636363636363637,16.0,3.463203463203463,2,5,3,2,,55
49927,461.0,49.9,33929.0,55500.0,16399.0,6.0,48.0,821.0,108.0,23.427331887201735,3.0,0.6507592190889371,8,14,2,0,,76
49929,167.0,54.3,30000.0,50600.0,22887.0,2.0,6.0,-666666666.0,15.0,8.982035928143713,15.0,8.982035928143713,1,1,0,3,,77
49930,7072.0,35.7,41863.0,116700.0,22027.0,350.0,819.0,630.0,1363.0,19.273190045248867,226.0,3.1957013574660635,30,164,92,80,24620.0,66
49931,9820.0,23.1,31887.0,137200.0,17312.0,492.0,1090.0,714.0,2996.0,30.5091649694501,206.0,2.0977596741344198,245,439,110,113,25560.0,46
49934,937.0,35.6,41250.0,64300.0,17940.0,15.0,92.0,685.0,168.0,17.929562433297757,21.0,2.2411953041622197,4,6,2,19,,79
49935,5979.0,52.4,30524.0,70000.0,22829.0,177.0,564.0,460.0,1170.0,19.568489713998996,222.0,3.7129954841946815,36,50,5,31,,62
49938,7545.0,47.2,33558.0,66600.0,21259.0,289.0,738.0,523.0,1827.0,24.214711729622266,351.0,4.652087475149106,11,93,13,53,36875.0,77
49942,68.0,47.7,-666666666.0,83000.0,25132.0,0.0,8.0,-666666666.0,28.0,41.1764705882353,0.0,0.0,0,0,0,0,,79
49945,2639.0,50.0,43917.0,98000.0,28736.0,125.0,318.0,475.0,535.0,20.272830617658204,103.0,3.902993558165972,21,60,17,28,,57
49946,3822.0,50.2,42688.0,85100.0,23137.0,171.0,400.0,545.0,489.0,12.794348508634222,90.0,2.3547880690737832,12,50,6,29,20545.0,51
49947,1717.0,40.7,39688.0,152800.0,12161.0,25.0,57.0,-666666666.0,61.0,3.5527082119976705,13.0,0.7571345369831101,0,3,2,8,,38
49948,491.0,55.6,37292.0,70000.0,22665.0,15.0,38.0,617.0,52.0,10.590631364562118,37.0,7.535641547861507,0,3,0,0,,70
49950,1315.0,52.6,45000.0,105100.0,25870.0,76.0,109.0,518.0,214.0,16.273764258555133,25.0,1.9011406844106464,2,14,4,12,,58
49952,89.0,57.1,68750.0,105000.0,26163.0,3.0,5.0,-666666666.0,3.0,3.3707865168539324,6.0,6.741573033707865,0,0,0,0,,53
49953,2692.0,55.8,34734.0,70300.0,23888.0,103.0,318.0,427.0,351.0,13.038632986627043,120.0,4.457652303120357,8,15,3,14,,58
49955,541.0,33.3,55625.0,57200.0,19944.0,0.0,45.0,-666666666.0,86.0,15.89648798521257,12.0,2.2181146025878005,0,8,0,23,,79
49958,842.0,48.6,47188.0,111500.0,25277.0,57.0,120.0,-666666666.0,136.0,16.152019002375297,37.0,4.394299287410926,0,7,0,0,,58
49959,325.0,51.4,27857.0,40300.0,16576.0,11.0,36.0,542.0,98.0,30.153846153846153,4.0,1.2307692307692308,0,0,0,2,,79
49960,179.0,50.8,29844.0,55000.0,15929.0,5.0,7.0,375.0,40.0,22.3463687150838,5.0,2.793296089385475,0,0,0,0,,79
49961,96.0,62.7,22500.0,70000.0,15865.0,1.0,10.0,-666666666.0,28.0,29.166666666666668,5.0,5.208333333333333,0,0,0,0,205.0,73
49962,160.0,66.8,38750.0,109700.0,23396.0,7.0,11.0,-666666666.0,25.0,15.625,0.0,0.0,0,1,0,0,,45
49963,851.0,39.7,28516.0,74500.0,22120.0,17.0,69.0,501.0,117.0,13.748531139835487,62.0,7.285546415981199,9,16,7,10,,79
49965,508.0,37.0,39821.0,84300.0,17989.0,16.0,31.0,-666666666.0,217.0,42.71653543307087,40.0,7.874015748031496,2,2,0,15,,54
49967,515.0,55.8,28438.0,90000.0,19461.0,24.0,27.0,-666666666.0,178.0,34.56310679611651,12.0,2.3300970873786406,6,9,0,1,,44
49968,2120.0,52.0,37472.0,66500.0,22650.0,77.0,202.0,495.0,423.0,19.952830188679247,65.0,3.0660377358490565,21,40,7,18,,61
49969,1248.0,60.2,40167.0,191300.0,26862.0,58.0,142.0,608.0,137.0,10.977564102564102,35.0,2.8044871794871793,0,15,15,1,,37
49970,229.0,58.5,48250.0,114200.0,27987.0,6.0,18.0,-666666666.0,12.0,5.240174672489083,9.0,3.930131004366812,1,4,2,0,,53
49971,452.0,57.6,35909.0,42900.0,19323.0,8.0,46.0,542.0,72.0,15.929203539823009,31.0,6.8584070796460175,0,0,0,7,,61
50001,575.0,45.6,84271.0,184300.0,33654.0,13.0,62.0,775.0,8.0,1.391304347826087,25.0,4.3478260869565215,7,11,0,24,,42
50002,1364.0,41.5,48438.0,116900.0,25069.0,31.0,119.0,546.0,144.0,10.557184750733137,39.0,2.8592375366568916,12,13,1,32,,53
50003,6893.0,42.2,70978.0,217500.0,39696.0,282.0,1421.0,748.0,524.0,7.601914986217902,92.0,1.3346873639924561,26,284,205,314,,41
50005,1007.0,44.2,57292.0,87000.0,23592.0,11.0,114.0,875.0,30.0,2.9791459781529297,27.0,2.6812313803376364,0,8,8,19,,62
50006,1524.0,43.4,50192.0,89900.0,27159.0,21.0,136.0,668.0,154.0,10.10498687664042,26.0,1.7060367454068242,7,14,2,25,10765.0,67
50007,595.0,39.5,87031.0,160300.0,32746.0,27.0,82.0,-666666666.0,6.0,1.0084033613445378,4.0,0.6722689075630253,5,11,6,15,,48
50008,978.0,36.9,38690.0,68000.0,17744.0,14.0,66.0,539.0,135.0,13.803680981595091,6.0,0.6134969325153374,0,0,0,5,,66
50009,18600.0,35.4,74852.0,173600.0,33955.0,750.0,2601.0,794.0,1363.0,7.327956989247312,438.0,2.3548387096774195,180,703,362,889,183155.0,25
50010,32111.0,29.3,49422.0,168400.0,28682.0,3152.0,5945.0,791.0,6776.0,21.101803120426023,846.0,2.6346111924262714,472,1799,613,783,204805.0,41
50011,1587.0,19.1,-666666666.0,-666666666.0,3283.0,0.0,0.0,-666666666.0,0.0,0.0,154.0,9.703843730308758,0,18,0,0,,666668684
50012,4743.0,19.3,-666666666.0,-666666666.0,4925.0,0.0,0.0,-666666666.0,14.0,0.2951718321737297,338.0,7.12629137676576,39,79,23,51,2660.0,79
50014,29725.0,22.8,36633.0,233000.0,23968.0,2424.0,3902.0,859.0,9928.0,33.399495374264085,961.0,3.232968881412952,753,1908,523,579,199780.0,29
50020,1198.0,50.9,44375.0,88800.0,26915.0,24.0,98.0,544.0,155.0,12.93823038397329,31.0,2.5876460767946576,0,2,0,4,,70
50021,24993.0,33.4,73273.0,185200.0,36041.0,1533.0,5647.0,1016.0,2149.0,8.598407554115152,475.0,1.9005321490017204,293,1111,525,1153,275335.0,22
50022,8148.0,44.4,43803.0,96400.0,27098.0,263.0,863.0,610.0,1266.0,15.537555228276878,91.0,1.1168384879725086,60,93,33,84,,63
50023,33001.0,31.9,79252.0,193400.0,35135.0,1908.0,6163.0,827.0,2400.0,7.272506893730493,742.0,2.248416714645011,369,1636,1050,1719,317225.0,20
50025,3107.0,48.4,46667.0,59400.0,31379.0,66.0,199.0,603.0,372.0,11.972964274219505,35.0,1.126488574187319,7,46,24,25,,64
50026,612.0,48.4,48942.0,81900.0,23994.0,15.0,66.0,579.0,94.0,15.359477124183007,16.0,2.6143790849673203,22,31,5,3,,70
50027,312.0,45.5,47250.0,55000.0,23239.0,4.0,16.0,592.0,36.0,11.538461538461538,24.0,7.6923076923076925,0,0,0,0,,79
50028,1499.0,49.3,54836.0,120600.0,31885.0,40.0,168.0,825.0,91.0,6.070713809206137,39.0,2.601734489659773,7,37,30,38,,46
50029,651.0,46.6,52500.0,51200.0,24049.0,14.0,49.0,558.0,110.0,16.897081413210447,18.0,2.7649769585253456,0,3,1,3,,79
50032,104.0,61.5,39043.0,-666666666.0,32963.0,0.0,13.0,-666666666.0,16.0,15.384615384615385,47.0,45.19230769230769,0,0,0,0,680.0,35
50033,41.0,38.5,78750.0,81700.0,22712.0,0.0,0.0,-666666666.0,2.0,4.878048780487805,1.0,2.4390243902439024,0,0,0,0,635.0,39
50034,365.0,45.5,49643.0,86100.0,22047.0,13.0,25.0,520.0,19.0,5.205479452054795,7.0,1.917808219178082,0,0,0,2,,79
50035,6562.0,30.7,73056.0,181100.0,26843.0,213.0,1084.0,933.0,283.0,4.312709539774459,42.0,0.6400487656202377,119,265,117,284,,19
50036,16251.0,39.0,51828.0,118700.0,28207.0,489.0,1817.0,635.0,1740.0,10.70703341332841,376.0,2.3137037720755647,136,404,148,299,139080.0,57
50038,72.0,58.8,-666666666.0,123300.0,17542.0,0.0,0.0,-666666666.0,40.0,55.55555555555556,24.0,33.333333333333336,0,0,0,5,,30
50039,319.0,57.7,59375.0,120400.0,26542.0,10.0,17.0,715.0,10.0,3.134796238244514,7.0,2.19435736677116,0,2,1,2,,66
50041,53.0,60.7,45938.0,51900.0,26355.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,48
50042,267.0,50.3,48281.0,-666666666.0,24247.0,5.0,17.0,617.0,22.0,8.239700374531836,0.0,0.0,7,7,0,0,2940.0,74
50044,1088.0,40.8,45987.0,75000.0,21520.0,14.0,43.0,504.0,217.0,19.94485294117647,27.0,2.4816176470588234,7,14,4,11,,55
50046,1401.0,36.5,68889.0,163000.0,30902.0,46.0,272.0,858.0,143.0,10.20699500356888,20.0,1.4275517487508922,7,19,2,39,15065.0,44
50047,5931.0,37.8,60265.0,157500.0,29987.0,210.0,866.0,774.0,361.0,6.086663294554038,82.0,1.3825661777103355,25,127,63,246,,46
50048,784.0,52.8,52000.0,73600.0,26653.0,11.0,46.0,440.0,107.0,13.64795918367347,12.0,1.530612244897959,0,5,0,28,8750.0,79
50049,6604.0,45.5,47925.0,85300.0,25400.0,105.0,659.0,635.0,664.0,10.054512416717142,169.0,2.559055118110236,22,91,32,67,45645.0,55
50050,706.0,46.6,46016.0,67200.0,26595.0,22.0,59.0,603.0,122.0,17.28045325779037,9.0,1.274787535410765,0,4,4,1,,79
50051,361.0,48.6,50250.0,52900.0,26889.0,2.0,7.0,349.0,66.0,18.282548476454295,53.0,14.681440443213296,0,0,0,1,,79
50052,166.0,48.4,78125.0,74000.0,36683.0,1.0,21.0,-666666666.0,7.0,4.216867469879518,3.0,1.8072289156626506,0,0,0,2,,65
50054,2908.0,40.4,56891.0,122500.0,28849.0,49.0,325.0,572.0,308.0,10.591471801925723,162.0,5.570839064649244,19,84,51,49,,46
50055,917.0,40.5,63850.0,153900.0,25096.0,16.0,41.0,800.0,47.0,5.125408942202835,5.0,0.5452562704471101,15,19,2,40,,73
50056,1459.0,40.4,63077.0,126800.0,26843.0,41.0,163.0,740.0,85.0,5.825908156271419,27.0,1.850582590815627,5,33,9,20,14245.0,53
50057,256.0,12.9,35750.0,-666666666.0,11480.0,12.0,22.0,-666666666.0,23.0,8.984375,0.0,0.0,0,13,13,0,,79
50058,2107.0,41.3,51563.0,89100.0,29426.0,42.0,227.0,534.0,193.0,9.159943046986236,32.0,1.5187470336971998,8,28,15,23,13370.0,77
50060,2512.0,45.5,48365.0,88500.0,25392.0,68.0,149.0,466.0,390.0,15.52547770700637,40.0,1.5923566878980893,5,9,0,36,,68
50061,1599.0,50.5,113646.0,287800.0,74167.0,67.0,522.0,815.0,6.0,0.37523452157598497,15.0,0.9380863039399625,8,50,40,118,,39
50062,677.0,42.2,33068.0,87900.0,23575.0,32.0,49.0,-666666666.0,157.0,23.190546528803544,36.0,5.317577548005908,0,0,0,0,,72
50063,2734.0,39.1,71797.0,168800.0,31349.0,81.0,444.0,872.0,59.0,2.1580102414045355,34.0,1.2435991221653255,9,87,36,74,,50
50064,122.0,33.6,33750.0,47500.0,18350.0,3.0,9.0,588.0,14.0,11.475409836065573,3.0,2.459016393442623,0,0,0,4,,79
50065,620.0,37.2,30909.0,74000.0,19255.0,37.0,43.0,-666666666.0,233.0,37.58064516129032,19.0,3.064516129032258,0,0,0,1,,73
50066,299.0,38.7,45556.0,89500.0,30294.0,0.0,56.0,625.0,20.0,6.688963210702341,7.0,2.3411371237458196,14,25,0,6,5200.0,79
